"Neutral","RT AlisonLewis96 Idek why I straighten my hair before class when I love riding with the windows down💁"
"Neutral","xhuhnie 😭😭 sorry looked to fast"
"Negative","always going to sleep on me bruh 😒😩😤🔫"
"Neutral","Ok the votes have been done now so wheesht am gonna hear so much about it tomorrow😴😴😴😴😴"
"Neutral","Hows this man calling me boss 😂"
"Positive","Them birds are takin it to them 👏👌"
"Neutral","Love And Hip Hop Hollwood 🙌🙌 Some Cold Chicks Already On Here 😍😍💀💀💀"
"Negative","RT KristinDior lmfaooooo RT harveymills ✊😩 Shit Scressful Bruh httptcoEvUL40OGMW"
"Positive","RT LKRKiD8 The real MVP 😍🙏 httptcoN3OCqw1CTo"
"Positive","keekz I feel the same about yours I could curl up in your cleavage amp sleep for hours 😍😂"
"Negative","I hate having scary dreams😭"
"Negative","I think this just might be an all nighter for me 😒"
"Positive","I love TreySongz with all my heart I promise lol 😍"
"Positive","First day of autumn  🍂🍁🍂🍁🍂🍁"
"Negative","Tweeter isnt life  But since I dont have one might become mine 😳"
"Neutral","I swear yall dont know the half about me ✊💪"
"Positive","RT TheBestVines Why is this so funny😂 httptcoAbceNvNYT2"
"Neutral","RT MyBirdTweets dinababe lmfao httptcolPwN43vPrJ 😂😂 hate amp love this shit"
"Negative","mollywife 😂 stfu amp suck my ass"
"Negative","briangamez1 i thought i did 😂😂😂😂"
"Positive","RT 5SOS love seeing your meetup photos 😍😍😍"
"Negative","RT SitbackkNwatch 💔I Feel like My Heart been ripped Out My chest 😔💔"
"Negative","liivxoxo TheDreamCIoset ew I think its weird to get them underwear 😂"
"Negative","BrittanyPagie5 Eddie must be stripping for all that tattoo money 😂😂"
"Negative","RT RavenRebecca ImBaelessBc No one in this generation willing to fight through the ups amp down 

DivmondGxng 💎"
"Positive","RT eddiethesavage What an incredible transformation Im so fcking proud of you AmyLBolts 👏👏👏👏 httptcoFqPhAmYf9q"
"Neutral","RT imTeppY LoiShua For MyPhone ⚡️mee"
"Positive","I love Mr Cazz ❤️❤️"
"Neutral","CampaignLotti 😂😂 maybe"
"Negative","This air staying on isnt helping either 😒 its really not that hot outside"
"Neutral","RT GurmeetHT KaranDarra gurruchoudhary haha😁😄Just as long as its not Silence of the Lamb scary movie😯Break the khamoshiyan soon😃😚Mano"
"Positive","allisimpson HEY BABE YOU ARE EVERYTHING TO ME I LOVE YOU PLEASE REALIZE MY DREAM PLS FOLLOW ME ALLI 💕💖🙏 x32"
"Negative","Im stubborn 💁"
"Positive","🐚🎐🌿🍜💘
michael clifford 5sos
i hope you have
a good day¨̮
pls FOLLOW me
nd make me
super duper happy
Michael5SOS
i lub chu ٩´ᗜˋو
2496"
"Negative","Barely have any jewellery anymore 😭😨"
"Positive","RT TheClothPorn Ill take this over a party any day 👌 httptcoHDzHKqa5Yv"
"Positive","RT Cimorelliband We basically live at the fair 😂😁🎉🎡🚀🍦🍭 what are you guys doing for Labor Day weekend httptcoJhOQLdPWJm httptco…"
"Positive","JESSMAN01 youre welcome👍"
"Neutral","PapiNayNay lol Akoye taught me 🌚 how have you been"
"Positive","RT BBAnimals holy cuteness 😻 httptcoFwshI9A8IA"
"Negative","Immobile 👊👌"
"Neutral","Mornings 😩💯😑but thank god its Friday 😋✊"
"Neutral","Ty dolla sign snapped 😂😂"
"Negative","canelabean95 I experienced the same thing in New York wtf is smoothie king 👎"
"Positive","beauswifeey no problem 💕"
"Positive","RT Ashton5SOS The WAMWESIA EP comes out tomorrow digitally in the US and MEXICO ☺️😘 httptcoIY3aWsbB5A xx"
"Positive","Tashaia keep talking bout her lol 😂😍😘"
"Negative","RT mjbarry101 Woke up in the middle of the night with something on my face Slapped myself Killed this 😩 httptcoKX0dJJ5ai3"
"Positive","iSassSara hahah exactly Hey Jo Rawling make space girl 👧 Here I am😄 🙋"
"Negative","Chap be playing 😒"
"Positive","RT AustinMahone 7MillionMahomies FOLLOW SPREE STARTS NOWW😜"
"Positive","DollymixUK StatementBou Id love to help you out Love a good selfie also 🙊🌸💋 httptcopmMqJ8KSxj"
"Negative","RT DominiqueDaDiva 😩 wait wtf does that say EXERAY"
"Positive","Someones alarm on my floor is Let it Go Im so jealous ❄️😄"
"Positive","dstrizz alright Im done now 😂"
"Positive","RT NICKIMINAJ Yaaaayyyy The NoLoveRemixVideo is now on VEVO httptcogCyYP1jNBe 😍😍😍😍😍😍😍😍"
"Positive","RT biggjoeayy38 haleyydrakee hey there skittle diddle😏😏"
"Positive","allyvest dvest Is he a 5050 mix F1 F2 Hes perfect 😊❤️🐶 I love his coloring"
"Positive","RT MobbLifePOLO K3yL0LoW I admire him alot RT🙊😌😈😘"
"Neutral","MeridethAdele karinaaissa13 I may or may not have eaten them today 😂🆘 iwillbakeyouabatch"
"Negative","RT alexandramaherr Sexualgif Half you boys better pray your daughter never runs into a guy like you🙌🙌🙌"
"Positive","Boom boom shake shake now drop 😎"
"Negative","cant wait for this full day to be over so I can come home and watch Nashville 😁🙌"
"Positive","👉 RT yaribobari Omarion and his brother love them Asians"
"Positive","RT ameneses17 SPIRIT DAY TOMORROW
Freshmen ⚪️⚪️⚪️
Sophomores 🔴🔴🔴
Juniors 🔵🔵🔵
Seniors ❤️⚪️💙"
"Positive","That bath was definitely needed🛀🎶😍😔😴"
"Positive","Cant pick a selfie so I pick the shawn one 👌😂"
"Positive","RT narrymylovers when a big account retweets your tweet and it actually gets RTs and favsthank you😂🙈"
"Negative","girgmatt mariothepooper you boys exclude me too much 😔 loveme"
"Positive","syaaaqifff selamat hari malaysia sayang amp happy birthday too Ak ingt kot bday mgserious talkno need for fb and stuff 😉"
"Positive","RT flowerrchilld Only my boyfriend eatbox 🍴📦 httptcowjnruG8aHN"
"Positive","🌸Luke Hemmings from 5sos🌸"
"Negative","RT nolazay if ion see no nigga in yo first 6 pics ima assume u single 😂💯"
"Positive","livcccconnell hey now 😏😎"
"Negative","RT Dory NICHOLAS SPARKS ALWAYS PLAYING WITH MY FEELINGS 😭😍 httptco3nLrwzHXXn"
"Negative","People annoy me so easily 💣✋"
"Positive","The end to a fantastic holiday 😎☀️ turkey holiday summer sun didim httptcozrJ7XPq25u"
"Positive","RT mwesker260497 ollydown happy birthday man have a good day 🍺🍻"
"Positive","👀  Home Sweet Home httptcoqAYYdCSUsh"
"Neutral","RT zslave123 This winter I will have no life other than work and school 💰"
"Negative","Its hard 😪😪😔 everything reminds me of her 😳💔"
"Positive","Good Morning 🙇 httptcoMFXb9NA8VL"
"Negative","😭😭😭 RT BeardKW Lmao RT CoachCdotCarter Oak Cliff YMCA Rockets RT taydntknohw2act keaton be tellin chicks hes plays for the rockets"
"Positive","Happy birthday ya 3mrryyyyyy ShamsaH  I love you sooooo much 💕💗💗💗💗🎊🎊🎊🎊🎈🎈🎈"
"Negative","This dweeb can now play football Why isnt he a baby anymore 😕 httptco68jyvQBDio"
"Positive","RT BijouledBTQ wineoclock womaninbiz 

Evening glam girls 

As featured in new Reveal and ok Magazines 💋💗 httptcoBx7SXruQuS"
"Neutral","RT WorIdStarComedy My IPhone 6 😍😍 httptcosgrjV1F7ol"
"Positive","Love my bro to death and thats real shit 💯arobbs22"
"Positive","Zendaya FOLLOW ME BABE IM BRAZILIAN BRAZIL NEEDS YOU HERE 💚💛💚💛 XX 219"
"Negative","royalforeign after all the painshit will never be the same😥"
"Neutral","ramirezdaissy 😂😂😂😂😂 YESSS  Debating on replying or just staring at the message Lmfao"
"Positive","i want to be a magician ✨"
"Negative","RT PoisonRomance Niggas gone get caught up 😕"
"Negative","Sotyannaxo dachocha yup I fucked every nigga in miami show me my hoefax Little hoe nigga wants attention so bad 😂u sound like every hoe"
"Positive","Please follow me michael clifford  ❤️"
"Negative","This kasana woooooo😓😓"
"Positive","JourneyJoshuas Morning everyone its been a tricky night but Im feeling stronger again now 😊👍    httptcoCF1tAyql20 👍👍👍👍👍"
"Positive","RT bvddhist ItsJaylinxO bruh DJ deli came in clutch 😢 httptcoT2PInrR6Su😍"
"Neutral","odiee8 I wanna move back to da city 🌇🌆🌃  or back round dere   whats Woodlawn like "
"Negative","Crying for no reason😶"
"Neutral","gabbyassh and guys think theyre the only ones who check out asses😋"
"Positive","That feeling after walking out of a test and knowing you killed it 💯✔️"
"Positive","Doing all this took me forever but it was all for my baby 🙆 httptcoZyZj7qWeNF"
"Negative","leenleen sorry 😔"
"Negative","Im countin all day like the clock on the wall 🕐"
"Positive","RT Juley80 The last tweet goes to DonnieWahlberg Good night TWUGs 😴🌙😘"
"Neutral","😍 shouldve been an English major httptcoY1jnwKNZdV"
"Neutral","amfatai if you like it coo If you dont alright But Ima smoke no matter whaaaat 💁"
"Positive","When I sign my 1st Deal im having another kid 🙈😏"
"Negative","jasmine10 I need a new bowl for my water bong bec I lost mine😩😒 i hate that shit 😩"
"Positive","AlejandroYo well I mean someones gotta put you in your place 😏😂"
"Positive","RT dis411 SierraMcClain laurynMcclain mcclain love the shirt and your videos are so much fun 😊 Thanks for retweeting HappySunday …"
"Positive","Singing the classics on the bus 😂"
"Neutral","caishot Gaga my friend from Holland only has 6 months left to live due to cancer Read this please ladygaga httptco53kABTSYUa ❤💜"
"Positive","sbmagz love u to baby😘"
"Positive","RT dinahjane97 Never stop believing in yourself 👍"
"Neutral","Watch Cam doing sky driving here➢ httptcoAZlL08E1zZ
Dont forget to give the video a 👍 and subscribe✌
camerondallas SkyDiving 168"
"Negative","juliadoptis and im not deleting ANY sooooo😂"
"Negative","RT fymwan XxnaeseD stop faking onna bus 😂😂👊👊"
"Positive","Im addict to hiprolling maaaan  that shit 😍😍👏"
"Neutral","TheMattEspinosa Best feeling httptcoE7jsvOrpIH 😔"
"Negative","RT JasperHaleMusic I swear to God youre dead to me if you dont retweet this 😡😡😡 httptcou2UUfzQQDw"
"Negative","RT phattttttttt i want a bae 👀💘"
"Neutral","RT DJeSenTRIK my NEPTUNES set worked  😭😂"
"Positive","wcw MY GINGER 😍 theegginger httptcoZ4ggsD2dnq"
"Neutral","malcowrutz27 thanks mal I miss you and love you so much Ill be home soon dont worry😉☺️"
"Neutral","RT TheMattEspinosa shawnolife TheMattEspinosa r u playin w my emitions espinosa httptcohAbFngnveT wheres my camo bracelet😨and…"
"Positive","RT VictoriaWildxxx Kisses from my new 5cc lips Juvederm filler 💉💄💋 httptcouRLOcCzFqm"
"Positive","RT frankieee28 Honda S2000 is a nice car 😩"
"Positive","RT SamiSlimani With da bae bethanymota 😘 good luck tonight 👯 httptcoxNsmVHJOyy"
"Positive","bryanteslava FollowMeBryant I love you so much💗"
"Neutral","TheVampsBrad hi babe I know u hate spam but tomorrow is my bday amp ur follow would be the best gift ever ilysm♥ x66"
"Neutral","MsKrystalz94 MsKHY89 Mssulli94 mscherreen MrexoLhan MsWangff87 mschaellin msbsumin Msjungeunji follback😄😄 UniversityRPs"
"Positive","Please alfie I love you PointlessBlog PointlessBlogTv please follow me your my inspiration ❤️❤️❤️ x2"
"Positive","✈️💫✈️ arianagrande   my heros my love  my everything  can you please follow me  I need that amp you please love you 💕  ✈️💫✈️  x206"
"Negative","supersaiyanhoe lol I noticed Only thing to catch your attention is anime I guess 😒😒😒"
"Neutral","MooshMonstaMich how you know 😵😉"
"Negative","RT PlayyTre I dont know any real niggas no more 💯 httptcoRAIhQq1eFv"
"Neutral","KarltinBankz Check Out My Song That Ahh BANGER🔥🔥🔥Go Listen Like Comment Share Show Love

httptcoTjt3rRx4JT"
"Negative","Niggas like talk that shit but they dont say it to my face 💯😒🙌 Ju ComingSOON"
"Positive","Shes so perfect 💓 httptcojZecvbvDIf"
"Positive","Shindong 😍😍😍"
"Negative","NavarreStatus cant say i didnt try😔 but i appreciate the ambiguity definitely softens the blow"
"Positive","PLZ FOLLOW ME amp gomezrauhlxx We LYSM❤️❤️🙏🌟u guys r amazing Nashgrier HayesGrier NashvsHayes everyone watch httptcoeU5R8e8ngG🙏😂😍🌟"
"Neutral","RT the1Dscene Okay Narry 😂 httpstcoL2PI3JJEba"
"Neutral","SelenaNicole ooooooo 😟 you sick  I woulda just ordered some wings 😂😂😂😂😂"
"Positive","SarcasmTxts Description of me httptco1M72McVNml literally us brionyoshin 😂😂"
"Positive","vegas was fun but now its back to work amp i couldnt feel more motivated 😈"
"Neutral","RT SoDamnTrue Seriously how 😑 httptcoAzxkUntNjN"
"Negative","Ashton5SOS GREAT SHOWS miss my childhood shows 😞"
"Positive","RT whYHateSoulja 😂😂😂😂😂 pic of the day httptcoc6Kj3Uf8mE"
"Negative","Im really gonna do Tres lil workout plan lol Maybe not tonight but Ill do it 😂"
"Positive","RT MellamoEddie 😍😍😍 SexyLilMama85 Club Eden Club Pouyas its my birthday celebration 🔥🔥💃💃💃 httptcodbEeQpjYQe"
"Positive","Ive been in such a good mood today 😀"
"Neutral","RT WorkaholicBlake real talk 😭😭 httptcoab9HFkYeLj"
"Neutral","Finally got cowboy boots Am I a Texan yet👢"
"Positive","andrearach  Youre most welcome 
Andrea The good in you is always beautifully attracted by the love around 
you I love your tweets🌼🌹🌼"
"Negative","RT 0Chills If she’s jealous😡 she cares 💯👌💍"
"Negative","RT CommanderTavian getting iOS 8
deletes 586 messages
deletes 956 songs
deletes 2239 nudes 😒
deletes house
deletes life
58 …"
"Positive","Im funny so idc 😂😂"
"Neutral","BrentRivera please follow me bby 😭❤️"
"Negative","DJOnihc42 not even haha maybe like twice a week now 🌝🐻"
"Negative","viviangray30 what even is my face Thats disgusting😳"
"Positive","FemaleStruggIes this is by far the best drink responsibly commercial ever ☺️ httpstcof0yJ1puexC this fucked me up 😭😭"
"Positive","RT BlackPplVines a hundred years passed and my brother and I discovered the new Avatar😂 httptcoSXwkxZohXU"
"Positive","Only good vibes👌"
"Negative","ErinFowler christeyryan kl you can visit him when I come home cause I dont wanna see you😒"
"Positive","Love mama wilk 💕"
"Negative","RT jennikinney13 katyyBabyy13 I cant wait 😈"
"Negative","yestodemi LUCKY 😭 this is me 😒 httptcoiyLsOLzPJk"
"Positive","lexisuiters cheer up beautiful 💕"
"Positive","RT tiramizouis 🚓🚨🚓🚨
Nee naw its the police
Im going to arrest you if you dont stop being cute
I love you Niall
Follow me 
NiallOffi…"
"Neutral","ShawnMendes I am a Brazilian fan and would love you to follow me please love you so much😍 😍 😍 😍 😍 3051"
"Negative","RT WhiteGirlMiya all my bitches really with the shits boy😎"
"Positive","angiecheek44 Selenabug64 thank you sweetie😘"
"Positive","Breeannaxoxo 😂 alright"
"Positive","Ctfu😂"
"Negative","RT TanGurlz one thing I hate about winter is pale skin😖"
"Positive","Michael puts me in a better mood 😌 httpstco1WbhGrgDCm"
"Positive","RT ConceptOfficial Right who first

Follow time 👍

ConceptBOOTCAMP"
"Negative","Robin trippin talking bout she not coming home til thanks giving aint no fucking way 💯"
"Negative","NoChillPaz I hate you hoes httptcohuBOzhyfwZ👀"
"Positive","RT BestProFitness Strawberries 😍 httptcoaHUa3BOcAl"
"Negative","Sleepyyyyy 😭😴"
"Positive","RT shotsofxota confidentperrie i love you to the 🌙 and back"
"Positive","RT IdiotOlympics This Dad is a savage 😂😭😂 httptcoRZ1zGtVHrH"
"Positive","Now Watching chachigonzales videos ♥ ♥ ♥  waaah Im so in loved ☺☺ cuuuute D"
"Positive","😭😭😭 just about HeySlim23 iK00lKiDd sleep like a kin doll at night 😂😂😂"
"Positive","RT MarioBautista Youre a sky full of stars 🌌"
"Positive","RT adorinthehorann ୨୧ NiallOfficial ୨୧ hi niall my birthday is tomorrow and a follow from you would mean so much I love you 💕x662"
"Negative","Honestly wish I had a twin😩"
"Positive","Good morning fam  ☀"
"Positive","RT sagairwin Liam😂RealLiamPayne httptcoSAIUQgkKku"
"Neutral","RT TannerPatrick New lyric video up now on YouTube 🌊 River feat shawnieora 👉 httptcoBPn6jDSN4F 😄 httptcoybz2SheBu4"
"Negative","iEatLightSkins this could be us but youll orgasam swerve amp kill us httptcoBb7qSpiqJT😩😩😂"
"Positive","RT sammiescruggs IWantDigi to bring TheJusticeC because hes my sunshine and he really talented so😚 x53"
"Negative","carrie80owen KTHopkins a mothers worst nightmare 😭😭😭"
"Negative","RT sandyalexanderw Sometimes I cant tell my dreams from reality 💁 Murphcaroline melissarochee"
"Positive","KathrineMalm good luck 😏"
"Positive","Luke5SOS 
I love you so very much💙💚💛💜💙💚💛💜

Could you do the honors and follow me

It would mean a lot to me

Luke Hemmings 🐧 🐧🐧

x247"
"Neutral","8TH NOV 2014 Dont Miss It 💨CHAMPAGNE VS AIR FORCE 2014💨💨 Wanna get your sneakers or Champagne… httptcoGN1BSa0Xtx"
"Neutral","I got a reputation  good or bad so what  I gotta keep it up  👌💯💁"
"Negative","RT ZephNation xXDBreezyXx damn bruh your song is stuck in my head 😶"
"Positive","Omg weve got chelsea at home in the round of 16 😄😃 Im buzzing"
"Positive","RT ThatOfficial If a female continues to come back to you 💏 regardless of the situation👌 then thats your rider 💍👫🚙🔐🔫💕😍💯"
"Negative","dxnielsmith wellsometimes😅😅 httptcoUqrIWSwgaI"
"Positive","I would honestly love to go back to new York again😍 httptco4lPUevRrWU"
"Neutral","MadisonElleBeer Follow her please Madison abrahaowied 😆"
"Neutral","TheMattEspinosa 🙏🙏🙏 PLEASE FOLLOW ME 🙏🙏🙏 i love you 💖💋29"
"Negative","When She Say  Go Talk To One Of Yo Other Hoes  😂😂  MeechMOB ✖️DétroitElevado  httpstcoWQHDw5EaXr"
"Neutral","RT haiwhitney Fix it Jesus 🙏"
"Neutral","NikeArlen33 i ont know  we gotta find one close  Ont forget about the haunted houses 😬😬"
"Positive","This made my day 😂😂😂 httptcoYxcY4X65KM"
"Positive","RT dinahjane97 LOHANTHONY I still cant believe Ive finally met you  AHHH😩I LOVE YOU LO❤️tell your sis I send my love 😘 httptc…"
"Positive","RT TheLifeDiaries Personality 😍👌 httptcoNMY9hXOywZ"
"Positive","RT chloeeejaneee oomf was seen with like 10 different guys last night 😂"
"Positive","Bruh he is cute af  😩😍"
"Neutral","raul536 Aight then my nigga ima try to buy that herbal attachment 😁"
"Negative","RT Kat1sss This is going to blow you away  Mind Bendling Disturbing Photos Ever httptcoZpaH7SX1K1 ❗️"
"Positive","ExplicitQ ColbyNatasha caisocakey no but i will this weekend 😈"
"Positive","RT 5SOS SaturdayOnline might play Amnesia if ya ask them 😁 thanks to everyone getting it on the radio  MaxwellPlay5SOS httptcoS5…"
"Positive","luke hemmings

your smile is my everything

i love you so much

you mean so much to me

please follow me amp complete my life

Luke5SOS 

🍁"
"Positive","Im too fuckin happy an positive now 😂😂 but shit I guess thats what it took"
"Negative","I know like 6 people who aint got no date 😂 shit sad man"
"Positive","Happiness is forgotten pocket money👌"
"Negative","RT nairrgorgeous doing everything but this homework😭"
"Positive","ChiefffyJa I listened to Know Wassup and I thought of you I miss you loser ❤"
"Positive","RT ChrisBrownPromo TURN UP TEAMBREEZY X IS OUT IN STORES AND ON ITUNES NOW SUPPORT CHRIS BROWN 🎉🎉🎉🎊🎊🎊👯🙌😎🔊🎶🎶🎶"
"Negative","RT likajayy Speaking proper doesnt equivalate to being stuck up or a sellout 😒  blakgirlprobs RT with your unpopular opinion"
"Positive","RT OgMigoKash 😂😂 my teacher really thinks this is a calculator httptcoguntzYtV49"
"Positive","RT iHeartRadio 5SOS is UP IN HERE Take it off Ashton5SOS 😜👌😍iheartradio 5sos 5sosfam httptcoSKURp93QFB"
"Negative","kaynic meet me in the hallway im bored😭"
"Positive","AhhhhBuuu InqLifestyle more Rayver Cruz pic po 😊💪💪😍"
"Neutral","tajuanp15 😤 and my boy iwearcamoS he on dat"
"Positive","RT cimino96 Happy 5 birthday Kyla 🎁💝🎈🎊🎉 dont be careless Retweet to help me wish this girl happy birthday 😃💞 🎁 httptco8kosI1dpRr"
"Negative","Where is Friday👀😕"
"Positive","RT toddyrockstar Awesome meeting with scooterbraun today ❤️ ya pops httptco6AcgRbrPDg"
"Positive","💟💜💝🚺🈹💖 

Michael Clifford from 5sos ❀◕ ‿ ◕
please can you follow me¿

it would mean a lot

I love you

Michael5SOS

💟💜💝🚺🈹💖 96"
"In sec sch"," I only drink bubble tea Oreo iceblend if feel rich LOL😂"
"Positive","passed my marketing test 🙌"
"Neutral","Watching The Wood😌"
"Positive","This Friday Its not just going to be Wilson watching Its going to be all of San Gabriel Valley We need to show off a little💙❤️"
"Negative","The fact that nataliesperaxo mom yelled HI HAILEY from her car yesterday 🙌👯"
"Negative","RT TedOfficialPage ON POINT 😩👏 httptcoPkmIEEFqAX"
"Neutral","Marlin cafes original barbecue💕  tgifdinner wannabeafattygirls  Marlin Cafe httptcoOXvjxaQiz6"
"Negative","Im watching Johnny Bravo 😝"
"Positive","RT TrillAssLexy ohhewantstheP r u ready httptcodvnN85jMTq👏👏😊 my fav"
"Negative","61 in my accounting exam 😰"
"Negative","Need something to motivate me to get through the week 🙏"
"Positive","RT FiftyShadesEN New  Dakota Picture from today ♥ DakotaJohnson httptcoSPsKHvO7F8"
"Negative","NoChillGean terrible 😭"
"Positive","rayaunau I thought so too 😂😂😂"
"Negative","This aggy made me feel so sick wtf man Worst flavours 😩"
"Negative","Denise12 lmfao fr even when hes mean 😭"
"Negative","Deleting this acct because I forgot my password 😒 follow my new one amystasny"
"Negative","RT Prettylilci BlowMeOrVANIsh PhilthyCleo ImmaculateICE ShaunaSayomi EmaniMilan 😭😭😭 thats so ass"
"Positive","Chris Browns new album tho😍😍😍"
"Negative","Im awake but the squad aint awake 😳"
"Positive","NolaNavy Im an alcoholic 💀 smoke"
"Positive","lifes better when youre bf has a phone that actually works 🙌 quentinallen1"
"Neutral","WizdomsTweets If this was real 😍😮 httptcokQnWJDplTW"
"Positive","RT IDontClaimHoes 😂😴😍 this right here tho  httpstcou9pHVn8qkE"
"Positive","RT ILeadSoFollow Beautiful 😢RT OlDirtyPablo Fam httptconAVpmTd2uQ"
"Negative","some guy just put on facebook mels being disrespectful to females nowadays smh😂😂"
"Positive","oyebanjo5 wasnt you either it was mostly all the guys who were on the couches 😊"
"Positive","Hooray cause I helped two people serenade their girls for homecoming 😍"
"Positive","realselenagxx love THEm your dont need makeup to Look gorgeous love you so much 😘❤️❤️ your like my best friend now"
"Negative","IshemiaLasha GeorgiaBulldogs ❤ sorry af"
"Positive","Ouat is on tonight😁😍😄😁😜😊"
"Positive","valizzzle goodnight Danky 😊😂"
"Negative","RT AmB1TIOUSGIRL itsDC2x Eating it from the back is some real nigga shit 😏😇 Real niggas do nasty thangs😎😎"
"Positive","Should really get my provisional😄"
"Negative","ReeseMoneySG aangelikaxo DayanaRoitman melisakorkutxo LOOOOL dfkmm ali😂🙈 u snapped"
"Positive","🎀🎀 you go to vertical and seem pretty rad so thats always good"
"Neutral","RT RD2 I just wanna make money all day nd have sex all night wit the same person  My thought🙇"
"Positive","RT ddlovato I flatter bananas 🍌"
"Neutral","brinathetruth 😳😑😑 where  Yo you never speak either then"
"Positive","RT babydollken staying in bed all day☺️"
"Positive","tayleske15 thats the Tay i remember 😍😂"
"Negative","Shitz hungry 😅"
"Negative","RT Bschroll IndiansTwitter tonight 😢 httptcoMNfYY1dGo1"
"Neutral","CandacePParker Am I a thug All us dodger fans are 💁"
"Negative","Way to tired now 😞😴😴"
"Neutral","xprettyredd Khole Kardashian Is The Prettiest One  Idc  You been saying this since forever 👏😂"
"Negative","I cant see stevens video😩😭😭"
"Negative","RT justinbieber Upset watching scandal 😡😡 httptcoW3kdj2ulno"
"Positive","farahazizi am doing both 😂😘"
"Positive","Now Xmas songs Um k 😂"
"Neutral","▶Rainjet black joe"
"Neutral","wHO IS THIS BOY ajdjsfmfkfjjsgs 😻👅 httptcoaOkl15moKw"
"Neutral","rozellaschultz 😂😂 yeah right"
"Negative","RT stfusham I get No support from my lil sisters ShortCakesx3 TheNamesChanel 💉💔😓"
"Negative","JoelGardenier sorry 😢"
"Negative","my head pounding 😭 I gotta go to sleep"
"Neutral","ichcha117 AshishChowdhry Ashish you better give Ichcha a big hug for grilling us to tweet Twamily ho to aisi 💋💜 VerifyAshishChowdhry"
"Neutral","diaryofirene 18blondiee class I cant text you back I dont have service in here😭 sad life 😔 where tay  She didnt come this morning "
"Neutral","RT ObeyKatie Bruh 😩💀💀💀💀 httptcob9zUfENUkC"
"Negative","RT FukYooFeelings Some wrong with me ion like nobody 😩😫🙅🙅🙅"
"Negative","Why do people want their hair done so goddamn early😣"
"Negative","People kill me 😲😲 You CAN NOT quit everything that isnt easy you must try at all things because if its easy it isnt really worth it 😒😒"
"Positive","House to myself all day tomorrow 😊"
"Positive","RT petewentz Or like snort it Whatever lets get crazy 😆😆😆"
"Negative","I want summer back already 😂"
"Neutral","RT DaRealLiLT Short thick girls winning 😍😍gtgtgtgt"
"Neutral","derekphillips3 22ChrisDavis22 oh cool guys😒"
"Negative","I miss my old boss so much 😩💔"
"Positive","Happy birthday 🎁 Pomavillee"
"Neutral","CaylaGuillory the book is 🙌🙌🙌😩"
"Positive","RT zheggythehbk I love my mom  Im very thankful for her 💯😘"
"Neutral","The kids a ◻️"
"Positive","RT tbhmeangirIs me whenever I see dogs 😂 httptcoD5vnVKkDLZ"
"Negative","RT KayeLasha Whats this project 1960  PrincessKayy94 Im slow 😴"
"Negative","RT Robbuntyn17 Women are fucked up people 😂"
"Positive","thatNMchic Talha is really the bestest Friend u could have👫 word he some wavy nigga man"
"Neutral","RT McSlaya Smh damn BeeForBree Wife A Stripper End Up A Single Father Like These Two 😂😂😂😂 httptco2xei8UUv0n"
"Neutral","Munchkincx quite welcome Keep these comin 😳"
"Positive","Updating To iOS8 🙌😜"
"Neutral","bootycall ✔️ PiYO lower body done for the day Actually got myself moving on time this morning amp… httptcoWCvDVdztlr"
"Positive","You know its gonna be ok ❤❤ ♫ All Around the World by Oasis — httpstcoog6itCvXPs"
"Negative","iKatolicious Crystaaal92 I hope things get even more out of control this time 😂😂"
"Positive","Happy bday too man like AshOnCam 👊"
"Positive","899 KMOJ is good right now 🙏"
"Positive","Happy to be a Pi Phi ❤️💙 httptcoGMbTDwzLiX"
"Positive","JordyJord14 so good to seeee you 😘"
"Negative","RT MargaridaBruce Today my village smells like shit Literally Living in the countryside is cool but shit smell is not😊😷😂😂 LauraBTRBru…"
"Neutral","RT SaraiSociety IfWeDate wont hesitate to you in yo place 😒✊😴👊😑😘💞 httptcoP4kiMyuY8H"
"Positive","RT Davestanger TheSBID vanessabrady Fantastic to see you and Kerry last night at Superbrands The future is bright👍"
"Positive","RT omgteenynotes IM CRYING 😂 httptco96ntWeCYpz"
"Positive","RT OmahaDadyys Rt for a dm to Sammy❤️"
"Neutral","Red lentil amp quinoa baked falafel romaine kale beets cucumber mushrooms red onion sliced raw almonds and raisins 🍴"
"Negative","mellow947 tracyabad DJMarco947 I WANT TO WATCH JOHN LEGEND IN MANILA ❤ WakeUpShow 106"
"Neutral","RT sammywilk Gonna do my next follow spree through my dms so you all gotta dm names that deserve the follow 👌"
"Negative","This weather will have you craving sleeep 😴"
"Neutral","JoyceYammouni JamesYammouni here ye go james✌️ httptcoSoLIdDGIYE"
"Neutral","KMiller556 🙏 I hope "
"Negative","Read old messages and the be like youre fuckin stupid why did you do that 😒😭🔫"
"Neutral","safana90 I wont So dont even think that I will 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗"
"Neutral","Im a good girl 😇☺️
With 
bad habits 😈😏"
"Negative","Ha weak ass on my twitter 😑😂"
"Neutral","Explosive💥"
"Positive","classycashew omg youre so gorgeous♥"
"Positive","my bitch bad like yo hoe supposed to be 😏"
"Neutral","HarryStyles hi harry would you mind pleaaaaaase following me before the year ends thank you💓w"
